tandem_value,dat_tim,rec_typ,auth_ppd,term_ln,term_fiid,term_id,crd_ln,crd_fiid,crd_num_19,brch,regn_id,term_typ_r,auth_typ_cde,auth_typ,auth_rte_stat,auth_originator,auth_responder,auth_entry_tim,auth_exit_tim,auth_re_entry_tim,auth_tran_dat_ymd,auth_tran_tim_hms,auth_tran_tim_tt,auth_post_dat_ymd,acq_ichg_setl_ymd,switch_date_fill,switch_date,switch_mm,switch_dd,iss_ichg_setl_ymd,seq_num,term_typ,tim_ofst,reference_1,acq_inst_id_num1,acq_inst_id_num2,rcv_inst_id_num1,rcv_inst_id_num2,cup_filler_1,cup_post_date,cup_filler_2,ref1_scsmg,billpay_ref1,tran_cde,tran_cde_frm,tran_cde_to,from_acct,receive_slip,to_acct,mult_acct,amt_1_full,amt_2_full,amt_3,dep_bal_cr,atc_counter,term_cability,dep_typ,emv_flag,resp_byte,term_name_loc,term_owner_name,term_city,term_st_x,term_cntry_x,to_acct_fee,acq_fee,iss_fee,change_acct,change_amt,orig_crncy_cde,auth_crncy_cde,auth_conv_rate,auth_crncy_amt,from_bank_code,to_bank_code,pcc_trace_no,bill_cnt_20,bill_cnt_100,bill_cnt_500,bill_cnt_1000,to_acct_name_benef,rvsl_rsn,pin_ofst,shrg_grp,dest_order,auth_id_resp,refr_imp_ind,refr_avail_imp,refr_ledg_imp,refr_hld_amt_imp,dep_setl_imp_flg,adj_setl_imp_flg,refr_ind_pbf1,refr_ind_pbf2,refr_ind_pbf3,refr_ind_pbf4,user_fld4,fee_amt,fee_amt_1,sub_type_from,sub_type_to,barcode_typ,tfr_ir_flg_fee,change_typ,reference_2,frwd_inst_id_num,crd_accpt_id_num,campaign_no,campaign_flag,code_scsmg,phone_cust_ncb,billpay_ref2,crd_iss_id_num,bill_cnt1_4,hopr1_amt,hopr2_amt,hopr3_amt,hopr4_amt,auth_branch_from,auth_branch_to,track2,cb_teller_id,cb_serial_no,card_type,sub_type,dcc_term_group,dcc_mark_up,interchange_tran_type,promptchai_flag,any_id_type,proxy_id,sender_name,proxy_type,acq_bank,iss_bank,dest_bank,pin_block_type,to_acct_name_sender,to_acct_disp_name,sender_tax_id,receiver_tax_id,vtm_bill_cnt,vtm_hopr1_amt_100,vtm_hopr2_amt_0500,vtm_hopr3_amt_1000,vtm_hopr4_amt_0020,vtm_hopr5_amt_0005,vtm_hopr6_amt_0001,special_scb_fee,special_ven_fee,billpay_ref3,rtp_ref_id,app_src_of_trans,app_inf_to_atm,typ_sender,typ_recv,waive_fee_flag,promptchai_wvfee_flag,p2p_billpay_norm_flag,special_bill_flag,verf_pin,mg_commit_date_time,mg_trans_ses_id,mg_tran_status,mg_sender_first_nm,mg_sender_last_nm,mg_sender_cnty,mg_rec_photo_num,mg_recv_dob,mg_recv_first_nm,mg_recv_last_nm,mg_recv_cnty,mg_recv_pos_trn,mg_relation_sender,mg_recv_occup,mg_receive_amt,mg_disp_amt_1,mg_disp_amt_2,mg_remain_amt_1,mg_remain_amt_2,mg_remain_fee,amlo_name,amlo_acct,amlo_id,amlo_crd_flag,amlo_crd_fiid,cr_border_txn_id,cr_usd_amt,cr_cncy_cde,cr_fx_rate,cr_fee,,,,,
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,93832,63,260416,0,0,0,0,0,0,202,22,0,9E+21,,,,,,,,,,30,1,0,4681202362,0,0,0,0,25850,225850,0,814,5,T,T,0,NCR S6622 XP,0,,,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,1.70008E+13,17,8,11,0,111,,5577557613020065=2708000000000000008300,0,0,83,0,T5,8,14N,N,,,,,,,,,,,,,1.70008E+21,17,8,11,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,38:32.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,93855,5,260416,0,0,0,0,0,0,203,22,0,9E+21,,,,,,,,,,10,11,0,4310201285,0,0,0,1900,941740.69,941740.69,0,815,5,T,T,0,NCR S6622 XP,0,,,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,1.70008E+13,17,8,11,0,111,,5577557613020065=2708000000000000008300,0,0,83,0,T5,8,15N,N,,,,,,,,,,,,,1.70008E+21,17,8,11,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,38:55.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,93959,91,260416,0,0,0,0,0,0,5365,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,|,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,3.30018E+13,33,18,529,10,0,0,5577557613021139=2708              4500,,,45,0,F5,0,00N,N,,,,,,,,,,,,,3.30018E+21,33,18,529,10,12,17,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,39:59.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,94012,13,260416,0,0,0,0,0,0,5366,22,0,9E+21,,,,,,,,,,30,1,0,5013248281,0,0,0,0,56546.3,56546.3,0,582,5,T,T,0,NCR S6622 XP,0,|,,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,3.30018E+13,33,18,529,10,501,,5577557613021139=2708000000000000004500,0,0,45,0,T5,5,82N,N,,,,,,,,,,,,,3.30018E+21,33,18,529,10,12,17,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:12.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94019,39,260416,0,0,0,0,0,0,6219,30,0,9E+21,,,,,,,,,,10,11,1,4310201285,0,4681202362,2,1737.5,0,0,0,816,5,T,T,56,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,840,34.74999,50,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,111,111,5577557613020065=2708000000000000008300,0,0,83,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:19.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,94030,96,260416,0,0,0,0,0,0,5367,22,0,9E+21,,,,,,,,,,10,11,0,3612841696,0,0,0,1200,492998.25,492998.25,0,583,5,T,T,0,NCR S6622 XP,0,|,,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,1.5E+13,15,0,0,0,0,0,0,0,,,,,,,,0,3.30018E+13,33,18,529,10,501,,5577557613021139=2708000000000000004500,0,0,45,0,T5,5,83N,N,,,,,,,,,,,,,3.30018E+21,33,18,529,10,12,17,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:30.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94047,45,260416,0,0,0,0,0,0,6220,30,0,9E+21,,,,,,,,,,10,11,1,4310201285,0,4681202362,2,1777.5,0,0,0,817,5,T,T,56,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,978,35.54999,50,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,111,111,5577557613020065=2708000000000000008300,0,0,83,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,40:47.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,94119,98,260416,0,0,0,0,0,0,5368,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,#,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,3.50018E+13,35,18,530,10,0,0,5577557613021139=2708              4500,,,45,0,F5,0,00N,N,,,,,,,,,,,,,3.50018E+21,35,18,530,10,12,17,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,41:19.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,94128,40,260416,0,0,0,0,0,0,5369,22,0,9E+21,,,,,,,,,,35,0,1,0,0,5013248281,0,0,0,0,501000000,584,5,T,T,0,NCR S6622 XP,0,AT        #,,H,0,0,0,,0,764,,0,0,,,,0,0,0,0,TESTFISUAT,0,0,0,P,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,3.50018E+13,35,18,530,10,,501,5577557613021139=2708000000000000004500,0,0,45,0,T5,5,84N,N,,,,,,,,,,,,,3.50018E+21,35,18,530,10,12,17,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,41:28.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,5.57756E+15,111,1,R,30,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,94220,3,260416,0,0,0,0,0,0,5371,22,0,9E+21,,,,,,,,,,20,0,1,0,0,5013248281,0,1800,72306.3,72306.3,501000000,586,5,T,T,0,NCR S6622 XP,1001003000,AT        #,,H,0,0,0,,0,764,,0.0003001,0,,,3001001,0,3,1,1,TESTFISUAT,0,0,0,P,0,0,0,0,1,0,0,,,,,2E+13,20,10,0,0,0,0,0,0,,,,,,,,0,3.50018E+13,35,18,530,10,,501,5577557613021139=2708000000000000004500,0,0,45,0,T5,5,86N,N,,,,,,,,,,,,,3.50018E+21,35,18,530,10,12,17,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,42:20.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT612U,UAT1,SCB,1.481E+13,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,94305,65,260416,0,0,0,0,0,0,5372,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,0,0,1,NCR S6622 XP,SCB,#,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,3.50018E+13,35,18,530,10,0,0,0014810030910612=1299              0000,,,0,0,5,0,00N,N,,,,,,,,,,,,,3.50018E+21,35,18,530,10,12,17,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:05.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94312,97,260416,0,0,0,0,0,0,6221,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,1737.5,0,0,0,587,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,840,34.74999,50,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:12.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94339,16,260416,0,0,0,0,0,0,6222,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,1777.5,0,0,0,588,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,978,35.54999,50,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,43:39.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94509,97,260416,0,0,0,0,0,0,6223,30,0,9E+21,,,,,,,,,,10,0,0,0,0,0,2,2680,0,0,0,589,5,T,T,53,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,392,0.268,100,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,0,0,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,45:09.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94520,47,260416,0,0,0,0,0,0,6224,30,0,9E+21,,,,,,,,,,10,0,0,0,0,0,2,2680,0,0,0,590,5,T,T,53,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,392,0.268,100,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,0,0,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,45:20.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,94528,17,260416,0,0,0,0,0,0,6225,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,2680,0,0,0,591,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,392,0.268,100,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,45:28.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,1.481E+13,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,94607,74,260416,0,0,0,0,0,0,204,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,0,0,1,NCR S6622 XP,SCB,,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,12,0,0,0,0014810030910612=1299              0000,,,0,0,5,0,00N,N,,,,,,,,,,,,,2.10009E+21,21,9,12,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,46:07.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAR,UAT1,SCB,S1GCR6931,UAT1,SCB,1.481E+13,501,501,R,31,210,0,1,3,2.12643E+17,0,0,260416,100020,76,260416,0,0,0,0,0,0,8683,30,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,,,1,HITACHI ADM2 XP,SIAM COMERCIAL,?,,#H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.30022E+13,63,22,156,35,0,0,0014810030910612=1299              0000,,,0,0,5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,00:20.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAA,UAT1,SCB,S1G365310,UAT1,SCB,1.481E+13,111,1,N,31,210,0,1,3,2.12643E+17,0,0,260416,100241,98,260416,0,0,0,0,0,0,870,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,0,0,1,NCR S6622E XP'S(ATM)@,SCB,8:00,v,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,5.60058E+13,56,58,118,0,0,0,0014810030910612=1299              0000,,,0,0,5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,02:41.0,10:51.6,,NULL,NULL
DR,2.12643E+17,2,UGAR,UAT1,SCB,S1GCR6944,UAT1,SCB,1.481E+13,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,100408,81,260416,0,0,0,0,0,0,6448,30,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,,,1,HITACHI ADM2 XP,SIAM COMERCIAL,#,,5H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,3.0035E+12,3,35,19,53,0,0,0014810030910612=1299              0000,,,0,0,5,0,00N,N,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,04:08.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,101053,72,260416,0,0,0,0,0,0,6226,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,1737.5,0,0,0,592,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,840,34.74999,50,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,10:53.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,101135,80,260416,0,0,0,0,0,0,6227,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,2680,0,0,0,593,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,392,0.268,100,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,11:35.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,101519,5,260416,0,0,0,0,0,0,6228,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,2680,0,0,0,594,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,392,0.268,100,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,15:19.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,2,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,3,2.12643E+17,0,0,260416,101539,78,260416,0,0,0,0,0,0,206,22,0,9E+21,,,,,,,,,,31,0,41,0,0,0,0,0,0,0,0,0,5,F,F,1,NCR S6622 XP,SCB,,,H,0,0,0,0,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,12,0,0,0,5577557613021139=2708              4500,,,45,0,F5,0,00N,N,,,,,,,,,,,,,2.10009E+21,21,9,12,0,0,0,0,0,,,,,,,0,N,,N,N,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,15:39.0,10:51.6,,NULL,NULL
DR,2.12643E+17,1,UGAV,UAT1,SCB,S1GVT6102,UAT1,SCB,5.57756E+15,111,1,R,31,210,0,1,5,2.12643E+17,2.12643E+17,2.12643E+17,260416,101549,40,260416,0,0,0,0,0,0,207,22,0,9E+21,,,,,,,,,,10,11,0,3612841696,0,0,0,10000,482983.25,482983.25,0,595,5,T,T,0,NCR S6622 XP,0,,,H,0,0,0,,0,764,0,0,34723282.96,0,0,0,0,0,0,0,3.47233E+18,0,0,0,P,0,0,0,0,0,0,0,,,,,1.5E+13,15,0,0,0,0,0,0,0,,,,,,,,0,2.10009E+13,21,9,12,0,501,,5577557613021139=2708000000000000004500,0,0,45,0,T5,5,95N,N,,,,,,,,,,,,,2.10009E+21,21,9,12,0,0,0,0,0,,,,,,,0,N,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,15:49.0,10:51.6,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,102128,11,260416,0,0,0,0,0,0,6229,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,1737.5,0,0,0,596,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,840,34.74999,50,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,21:28.0,10:51.7,1,NULL,NULL
DR,2.12643E+17,1,UAAM,UAT1,SCB,S1A365340,UAT1,SCB,5.57756E+15,395,1,M,31,210,0,1,3,2.12643E+17,0,0,260416,102136,67,260416,0,0,0,0,0,0,6230,30,0,9E+21,,,,,,,,,,10,11,1,3612841696,0,5013248281,2,6950,0,0,0,597,5,T,T,60,DIEBOLD 520 MCC WIN7,0,B *,ฑ,H,0,0,0,,0,764,840,34.74999,200,0,0,0,0,0,0,0,3.47233E+18,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,0,6.60042E+13,66,42,180,25,501,501,5577557613021139=2708000000000000004500,0,0,45,0,0,0,MCC,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,N,Y,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,0,21:36.0,10:51.7,1,NULL,NULL
